"LotFrontage","LotArea","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","SalePrice","OverallQual","Neighborhood","ExterQual","BsmtQual","KitchenQual","GarageFinish","FireplaceQu","Foundation","GarageType","MSSubClass"
86,11065,2006,2006,168.506593140121,0,1085,1085,1120,850,1970,0,2,1,3,8,1,2006,3,753,177,74,281000,"Good","Rich","Gd","Gd","Ex","Fin","Gd","PConc","BuiltIn","60"
0,14112,1964,1964,86,1014,138,1152,1152,0,1152,1,1,0,3,6,1,1964,2,484,227,0,180500,"Moderate","Poor","TA","TA","TA","RFn","Gd","PConc","Attchd","80"
21,1680,1972,1972,268,231,399,630,630,672,1302,0,2,1,3,6,0,1972,1,264,185,0,119500,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","160"
60,6600,1892,1965,0,0,994,994,1378,994,2372,0,2,0,4,11,0,1985,1,432,0,48.2063722093539,107500,"Moderate","Poor","TA","TA","TA","RFn","NFp","Stone","Attchd","70"
78,10140,1976,1976,0,194,638,832,832,832,1664,0,2,1,4,8,1,1976,2,528,0,28,162900,"Good","Moderate","TA","Gd","TA","RFn","TA","PConc","Attchd","60"
60,8172,1955,1990,0,167,697,864,864,0,864,1,1,0,2,5,0,1957,2,572,0,0,115000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
70,8400,1968,1968,168,1016,36,1052,1052,0,1052,1,1,1,3,5,0,1968,1,288,356,0,138500,"Moderate","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","20"
80,8700,1963,1963,148,776,344,1120,1128,0,1128,1,2,0,3,6,0,1963,2,525,192,20,155000,"Moderate","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","20"
35,3675,2005,2006,82,547,0,547,1072,0,1072,1,2,0,2,5,0,2005,2,525,0,44,140000,"Moderate","Poor","TA","Gd","TA","Fin","NFp","PConc","Basment","180"
73.8302148677878,13058.598042967,2008,2008,239.785876120191,745.458389402762,466,1619.66622956168,1679.57901051505,950,2334.80115617832,2,2,1,3,12,3,2008,2,805.721209123319,214,94.6171534962249,160000,"VGood","Poor","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","60"
75,7500,1959,1994,0,340,0,1246,1246,0,1246,1,1,1,3,6,0,1959,1,305,218,0,154000,"Moderate","Poor","TA","TA","Gd","RFn","NFp","CBlock","Attchd","20"
0,10762,1999,1999,344,694,284,978,1005,978,1983,0,2,1,3,9,1,1999,2,490,0,0,225000,"Good","Moderate","Gd","Gd","Gd","Fin","TA","PConc","Attchd","60"
0,7500,1942,1950,0,547,224,771,753,741,1494,0,1,0,3,7,2,1942,1,213,0,0,177500,"Moderate","Rich","TA","TA","Gd","Unf","Gd","CBlock","Attchd","70"
92,10120,1994,1994,391,740,425,1165,1203,1323,2526,1,2,1,4,8,1,1994,3,844,309,78,290000,"Good","Rich","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
73,8688,2005,2005,228,0,1616,1616,1616,0,1616,0,2,0,3,7,0,2005,3,834,208,59,232000,"Good","Rich","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
32,3363,2004,2004,117,0,976,976,976,732,1708,0,2,0,3,7,0,2004,2,380,0,40,130000,"Good","Poor","Gd","Gd","Gd","Unf","NFp","PConc","Detchd","160"
108,13173,2006,2007,300,1572,80,1652,1652,0,1652,1,2,0,2,6,2,2006,2,840,404,102,325000,"VGood","Rich","Gd","Ex","Ex","Fin","Ex","PConc","Attchd","20"
48,6955,2005,2006,94,0,1368,1368,1368,0,1368,0,2,0,2,6,1,2005,2,474,132,35,202500,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","120"
60,8072,1994,1995,0,746,244,990,990,0,990,1,1,0,3,5,0,2000,2,480,0,64,138000,"Moderate","Moderate","TA","Gd","TA","Unf","NFp","PConc","Detchd","20"
100,12000,1948,2005,0,144,172,924,1122,0,1122,1,1,0,2,6,0,1948,2,528,0,36,147000,"Moderate","Poor","TA","TA","Gd","Unf","NFp","CBlock","Attchd","20"
0,7153,1991,1991,88,1200,78,1278,1294,0,1294,1,2,0,3,6,0,1991,2,496,112,51,179200,"Moderate","Poor","TA","Gd","Gd","RFn","NFp","CBlock","Attchd","20"
100,17500,1959,2002,0,1406,496,1902,1902,0,1902,1,2,0,3,7,2,1959,2,567,0,207,335000,"Good","Rich","Gd","Gd","Ex","Fin","TA","PConc","Attchd","20"
68,8814,2005,2007,80,925,349,1274,1274,0,1274,1,2,0,3,6,0,2005,2,508,264,98,203000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
0,9572,1990,1990,336,482,971,1453,1453,1357,2810,0,2,1,4,9,1,1990,2,750,500,0,302000,"Good","Rich","Gd","Ex","Gd","RFn","Ex","PConc","Attchd","60"
108,14774,1999,1999,165,0,1393,1393,1422,1177,2599,0,2,1,4,10,1,1999,3,779,668,30,333168,"VGood","Rich","Gd","Gd","Gd","Fin","TA","PConc","BuiltIn","60"
60,8190,1954,1954,0,732,216,948,948,0,948,1,1,0,3,5,1,1956,1,280,0,36,119000,"Bad","Poor","TA","TA","TA","Unf","TA","CBlock","Detchd","20"
85,11075,1969,1969,0,500,176,952,1092,1020,2112,0,2,1,4,9,2,1969,2,576,280,0,206900,"Moderate","Poor","TA","Fa","TA","Unf","Gd","CBlock","Attchd","60"
61,10226,2008,2008,270,0,1622,1622,1630,0,1630,1,2,0,3,8,1,2008,3,860,172,42,295493,"Good","Moderate","Gd","Ex","Ex","RFn","Gd","PConc","Attchd","20"
47,4230,2006,2007,0,0,1352,1352,1352,0,1352,0,2,0,2,5,1,2006,2,466,0,241,208900,"Good","Rich","Gd","Ex","Gd","RFn","Gd","PConc","Attchd","120"
0,14781,2001,2002,178,0,1753,1753,1787,0,1787,0,2,0,3,7,1,2001,3,748,198,150,275000,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","Attchd","20"
75,10215,1954,1954,132,492,372,864,948,0,948,0,1,0,3,5,0,1954,1,248,0,0,111000,"Bad","Poor","TA","TA","TA","Unf","NFp","PConc","Attchd","20"
70,8400,1957,1957,0,189,628,1478,1478,0,1478,1,1,1,3,6,2,1957,2,442,114,0,156500,"Moderate","Poor","TA","TA","TA","RFn","Gd","CBlock","Attchd","20"
0,6627,1949,1950,0,0,0,0,720,0,720,0,1,0,2,4,0,1955,1,287,0,0,72500,"Bad","Poor","TA","NBsmt","TA","Unf","NFp","CBlock","Detchd","20"
107,10186,1992,1992,0,674,76,750,1061,862,1923,1,2,1,3,8,1,1992,2,564,240,39,190000,"Good","Rich","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
50,5330,1940,1950,0,280,140,420,708,0,708,0,1,0,2,5,0,1947.33830991905,0,0,164,0,82500,"Bad","Poor","Fa","TA","Fa","NGar","NFp","CBlock","NGar","30"
75,9986,2006,2007,428,0,1795,1795,1795,0,1795,0,2,0,2,7,1,2007,3,895,0,49,147000,"Good","Rich","Gd","Ex","Gd","RFn","Gd","PConc","Attchd","20"
40,3636,1922,1950,0,0,796,796,796,0,796,0,1,0,2,5,0,1945.9117524214,0,0,0,0,55000,"Bad","Poor","TA","TA","TA","NGar","NFp","BrkTil","NGar","30"
70,4270,1931,2006,0,544,0,544,774,0,774,0,1,0,3,6,0,1951.75871583276,0,0,0,0,79000,"Bad","Poor","TA","TA","Gd","NGar","NFp","BrkTil","NGar","30"
60,6600,1982,2008,0,641,175,816,816,0,816,0,1,0,3,5,1,1982,1,264,0,0,130500,"Moderate","Moderate","Gd","TA","Gd","Unf","Ex","CBlock","Attchd","20"
60,10440,1920,1950,0,493,1017,1510,1584,1208,2792,0,2,0,5,8,2,1920,2,520,0,60.425190516147,256000,"Moderate","Poor","Gd","Gd","TA","Unf","TA","BrkTil","Detchd","50"
63,9084,1998,1998,0,0,935,935,955,677,1632,0,2,1,3,8,1,1998,2,462,0,28,176500,"Good","Moderate","TA","Gd","TA","Fin","TA","PConc","Attchd","60"
85,10000,2006,2006,410,0,1588,1588,1588,0,1588,0,2,0,3,7,1,2006,3,825,144,45,227000,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","20"
55,10780,1976,1976,0,483,428,911,954,0,954,0,1,0,3,6,0,1976,2,576,0,0,132500,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Detchd","80"
67,8877,1938,1958,0,690,126,816,816,0,816,1,1,0,2,3,1,1958,1,288,0,0,100000,"Bad","Poor","TA","TA","TA","Unf","Gd","CBlock","Detchd","20"
60,7200,1938,1995,0,0,803,803,803,557,1360,0,1,1,2,6,0,1951,1,297,0,65,125500,"Moderate","Poor","TA","TA","Gd","Unf","NFp","CBlock","Detchd","50"
24,2368,1970,1970,312,765,0,765,765,600,1365,0,1,1,3,7,0,1970,2,440,0,36,125000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","160"
80,9650,1977,1977,360,686,664,1350,1334,0,1334,0,2,0,2,6,1,1977,2,630,0,16,167900,"Moderate","Moderate","TA","Gd","TA","RFn","TA","CBlock","Attchd","20"
87,9246,1973,1973,564,0,1656,1656,1656,0,1656,0,2,0,4,8,0,1973,2,506,0,211,135000,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Detchd","90"
153,4118,1941,1950,0,0,693,693,693,0,693,0,1,0,2,4,0,1947.40805290621,0,0,0,20,52500,"Bad","Poor","TA","TA","Fa","NGar","NFp","CBlock","NGar","30"
95,13450,2002,2002,0,700,216,916,920,941,1861,1,2,1,3,8,0,2002,2,492,146,91,200000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","BuiltIn","60"
120,9560,1972,1972,0,360,504,864,864,0,864,0,1,0,3,5,0,1972,1,288,0,0,128500,"Moderate","Moderate","TA","TA","TA","RFn","NFp","CBlock","Attchd","20"
70,8294,1971,1971,0,0,858,858,872,0,872,0,1,0,3,5,0,1974,4,480,0,0,123000,"Bad","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
66,13695,2003,2004,0,814,300,1114,1114,0,1114,1,1,0,3,6,0,2004,2,576,0,78,155000,"Moderate","Poor","TA","Gd","Gd","Unf","NFp","PConc","Detchd","20"
0,9375,2002,2002,149,0,1284,1284,1284,885,2169,0,2,1,3,7,1,2002,2,647,192,87,228500,"Good","Moderate","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","60"
57,7558,1928,1950,0,0,896,896,1172,741,1913,0,1,1,3,9,1,1929,2,342,0,0,177000,"Moderate","Rich","TA","TA","TA","Unf","TA","BrkTil","Detchd","50"
85,11103,2006,2006,0,0,728,728,728,728,1456,0,2,1,3,8,1,2006,2,440,0,0,155835,"Good","Moderate","Gd","Gd","Gd","Fin","TA","PConc","Attchd","60"
50,6000,1920,1950,0,250,710,960,960,0,960,0,1,0,2,5,0,1997,1,308,0,0,108500,"Bad","Poor","TA","TA","Fa","Unf","NFp","PConc","Detchd","30"
0,20781,1968,2003,0,297,1203,1568,2156,0,2156,0,2,0,3,9,1,1968,2,508,0,80,262500,"Good","Moderate","TA","TA","TA","RFn","Gd","CBlock","Attchd","20"
93,15306,2006,2007,100,80,1652,1732,1776,0,1776,1,2,0,3,7,1,2006,3,712,0,0,283463,"Good","Rich","Gd","Ex","Gd","Fin","Gd","PConc","Attchd","20"
0,16196,1998,1998,0,1443,39,1482,1494,0,1494,1,2,0,3,5,1,1998,2,514,402,25,215000,"Good","Poor","Gd","Gd","Gd","RFn","Fa","PConc","Attchd","20"
50,5250,1872,1987,0,259,425,684,938,1215,2358,0,2,0,4,8,0,1950.83648623943,0,0,0,54,122000,"Good","Poor","TA","TA","TA","NGar","NFp","BrkTil","NGar","70"
91,11643,1969,1969,368,500,748,1248,1338,1296,2634,1,2,2,6,12,0,1969,4,968,0,0,200000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","90"
70,9247,1962,1962,318,319,539,858,858,858,1716,0,1,1,4,8,1,1962,2,490,0,84,171000,"Moderate","Poor","TA","TA","TA","Fin","Gd","CBlock","Attchd","60"
50,6000,1937,2000,0,0,698,698,786,390,1176,0,1,0,2,4,0,1999,2,624,210,0,134900,"Moderate","Poor","Gd","TA","TA","Unf","NFp","BrkTil","Detchd","50"
56,14720,1995,1996,579,816,1217,2033,2053,1185,3238,1,2,1,4,9,1,1996,3,666,283,86,410000,"Good","Rich","Gd","Gd","Gd","Fin","Ex","PConc","Attchd","50"
0,10316,2000,2000,0,735,257,992,992,873,1865,1,2,1,3,7,1,2000,3,839,0,184,235000,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
102,10192,1968,1992,143,0,570,570,1222,698,1920,0,3,0,4,8,1,1968,2,487,0,98,170000,"Good","Moderate","TA","TA","Gd","RFn","TA","CBlock","Attchd","80"
0,9477,1966,1966,65,340,524,864,892,0,892,0,1,0,3,5,0,1966,1,264,0,0,110000,"Moderate","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","20"
0,12537,1971,2008,0,734,344,1078,1078,0,1078,1,1,1,3,6,1,1971,2,500,0,0,149900,"Moderate","Poor","TA","TA","TA","Fin","Fa","CBlock","Attchd","20"
0,2117,2000,2000,216,378,378,756,769,804,1573,0,2,1,3,5,0,2000,2,440,0,32,177500,"Moderate","Rich","Gd","Gd","Gd","Unf","NFp","PConc","Detchd","160"
129,16737,2004,2005,66,1447,533,1980,1980,0,1980,1,2,0,3,8,1,2004,3,770,194,45,315000,"VGood","Rich","Gd","Ex","Ex","Fin","Gd","PConc","Attchd","20"
51,9842,1921,1998,0,0,612,612,990,1611,2601,0,3,1,4,8,0,1998,2,621,183,0,189000,"Moderate","Moderate","TA","TA","TA","RFn","NFp","BrkTil","BuiltIn","70"
124,16158,2005,2005,16,1274,256,1530,1530,0,1530,1,2,0,3,7,1,2005,2,430,168,36,260000,"Good","Rich","Gd","Ex","Gd","Fin","Gd","PConc","Attchd","20"
0,12513,1920,2007,0,0,715,715,1281,457,1738,0,2,0,4,7,1,1920,1,368,55,0,104900,"Bad","Poor","TA","TA","TA","Unf","Gd","BrkTil","Attchd","50"
73,8499,2006,2007,0,0,616,616,616,796,1412,0,2,1,3,6,1,2007,2,432,0,36,156932,"Moderate","Moderate","TA","Gd","Gd","Fin","Gd","PConc","BuiltIn","60"
30,3180,2005,2005,0,0,600,600,520,600,1200,0,2,1,2,4,0,2005,2,480,0,166,144152,"Good","Rich","Gd","Gd","Gd","RFn","NFp","PConc","Detchd","160"
0,7500,2000,2000,0,533,281,814,814,860,1674,1,2,1,3,7,0,2000,2,663,0,96,216000,"Good","Rich","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
68,9179,1999,1999,158,633,240,873,882,908,1790,1,2,1,3,7,0,1999,2,588,0,88,193000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
41,2665,1977,1977,0,548,36,757,925,550,1475,0,2,0,4,6,1,1977,1,336,104,26,127000,"Moderate","Poor","TA","TA","TA","RFn","TA","PConc","Attchd","160"
0,4435,2003,2004,170,685,163,848,848,0,848,1,1,0,1,4,0,2003,2,420,140,0,144000,"Moderate","Moderate","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","120"
48,10635,2003,2003,171,370,315,1657,1668,0,1668,1,2,0,3,8,1,2003,2,502,0,262,232000,"Good","Moderate","Gd","Gd","Gd","Fin","TA","PConc","Attchd","20"
90,5400,1920,1950,0,315,420,840,840,534,1374,0,1,0,2,6,0,1967,1,338,0,0,105000,"Bad","Poor","Fa","TA","TA","Fin","NFp","PConc","Detchd","50"
80,9600,1955,1996,0,831,161,992,1661,0,1661,1,1,0,3,8,1,1955,1,377,0,28,165500,"Moderate","Poor","TA","TA","Gd","RFn","TA","CBlock","BuiltIn","80"
75,9750,1998,1998,0,975,133,1108,1108,989,2097,1,2,1,3,8,1,1998,2,583,253,170,274300,"Good","Moderate","TA","Gd","Gd","RFn","TA","PConc","Detchd","60"
0,11400,2001,2002,268.900317809608,1282,1351,2633,2633,0,2633,1,2,1,2,8,2,2001,3,804,314,140,466500,"VGood","Rich","Ex","Ex","Ex","RFn","Gd","PConc","Attchd","20"
85,10625,2005,2005,0,0,1026,1026,1026,932,1958,0,2,1,3,9,1,2005,3,936,154,210,250000,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","60"
89,10991,2007,2007,80,0,1571,1571,1571,0,1571,0,2,0,3,7,1,2007,3,722,100,36,239000,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
52,6292,1930,1950,0,384,384,768,790,0,790,0,1,0,2,4,0,1925,1,160,0,141,91000,"Moderate","Moderate","TA","Gd","TA","Unf","NFp","BrkTil","Detchd","30"
60,10998,1941,1960,0,408,156,984,984,620,1604,0,2,0,3,6,0,1977,2,660,0,68,117000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","50"
21,1953,1973,1973,408,309,174,483,483,504,987,0,1,1,2,5,0,1973,1,264,72,0,83000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","160"
73,9735,2006,2007,0,0,384,384,754,640,1394,0,2,1,3,7,0,2007,2,400,100,0,167500,"Moderate","Rich","TA","Gd","Gd","Fin","NFp","PConc","BuiltIn","80"
45,8212,1914,1950,0,203,661,864,864,0,864,1,1,0,2,5,0,1938,1,200,0,0,58500,"Bad","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","30"
0,12925,1970,1970,0,865,340,1205,2117,0,2117,0,2,1,4,7,2,1970,2,550,0,42,237500,"Moderate","Poor","TA","TA","TA","Fin","Gd","CBlock","Attchd","20"
60,7200,1920,1950,0,0,596,596,998,764,1762,1,1,1,4,8,0,1989,2,576,36,0,157000,"Good","Poor","TA","Fa","Gd","Unf","NFp","BrkTil","Detchd","70"
0,9362.3408281263,1918,2007,0,0,816,816,1416,0,1416,0,2,0,3,7,0,2007,2,576,0,0,112000,"Moderate","Poor","TA","TA","Gd","Unf","NFp","BrkTil","Attchd","30"
60,9060,1939,1950,0,204,356,560,698,560,1258,0,1,0,2,6,0,1939,1,280,0,0,105000,"Moderate","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","50"
40,5436,1922,2007,0,735,61,796,796,358,1154,1,1,0,3,7,0,1922,1,240,0,96,125500,"Bad","Poor","TA","TA","Gd","Unf","NFp","BrkTil","Detchd","50"
80,16692,1978,1978,184,790,133,1392,1392,1392,2784,1,3,1,5,12,2,1978,2,564,0,112,250000,"Good","Moderate","TA","Gd","Gd","RFn","TA","CBlock","Attchd","60"
60,8520,1916,1950,0,168,0,714,1664,862,2526,0,2,0,5,10,1,1916,1,216,88,15,136000,"Moderate","Poor","TA","TA","Gd","Unf","Gd","BrkTil","Detchd","50"
42,14892,2006,2007,160,1320,426,1746,1746,0,1746,1,2,0,3,7,2,2006,3,758,201,39,377500,"VGood","Moderate","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","20"
60,6000,1941,1950,0,375,360,735,869,349,1218,0,1,0,3,6,1,2003,2,440,0,0,131000,"Moderate","Poor","TA","TA","TA","Unf","Gd","BrkTil","Detchd","50"
70,9100,2000,2000,244,1400,125,1525,1525,0,1525,1,2,0,3,6,0,2000,2,541,219,36,235000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
65,8944,1967,1967,0,0,1584,1584,1584,0,1584,0,2,0,4,8,0,1967,3,792,0,152,124000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","90"
68,7838,1967,1967,0,769,95,864,900,0,900,1,1,0,3,6,1,1967,1,288,175,144,123000,"Moderate","Poor","TA","TA","TA","RFn","Po","CBlock","Attchd","85"
60,10800,1905,2000,0,0,482,482,1221,691,1912,0,2,0,3,7,1,2003,2,672,0,25,163000,"Moderate","Poor","TA","Fa","TA","Unf","TA","BrkTil","Detchd","190"
53,4045,2006,2006,45,1070,286,1356,1500,0,1500,1,2,0,2,6,1,2006,3,648,161,20,246578,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","120"
88,12665,2005,2006,245,0,1094,1094,1133,1349,2482,0,2,1,4,9,1,2005,3,642,144,39,281213,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","BuiltIn","60"
0,8970.75117429946,1948,1950,0,353,60,747,1687,0,1687,1,1,0,3,7,2,1966,2,572,0,0,160000,"Moderate","Rich","TA","TA","TA","Unf","TA","CBlock","Detchd","20"
51,6120,1920,2004,0,0,939,939,939,574,1513,0,1,1,4,8,0,1933,1,180,24,0,137500,"Moderate","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","70"
60,7200,1950,1982,0,180,676,1208,1136,768,1904,1,1,1,3,7,0,1950,1,240,0,0,138000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","50"
51,6171,1925,1990,0,264,712,976,1160,448,1608,0,2,1,3,7,1,1925,1,216,147,16,137450,"Moderate","Moderate","TA","TA","Gd","Unf","Gd","BrkTil","Detchd","50"
50,6000,1929,1950,0,0,862,862,950,208,1158,0,1,0,3,5,1,1929,1,208,0,0,120000,"Moderate","Poor","TA","TA","TA","RFn","Gd","BrkTil","BuiltIn","50"
62,7415,2004,2004,0,759,80,839,864,729,1593,1,2,1,3,8,1,2004,2,398,100,75,193000,"Moderate","Moderate","TA","TA","TA","Fin","TA","PConc","Attchd","60"
64,6762,2006,2006,0,0,1286,1286,1294,0,1294,0,2,0,2,6,1,2006,2,662,168,55,193879,"Good","Moderate","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","20"
49,15256,2007,2007,84,929,556,1485,1464,0,1464,1,2,0,3,6,0,2007,3,754,168,160,282922,"Good","Rich","Gd","Gd","Gd","Unf","NFp","PConc","Attchd","20"
60,10410,1915,1950,0,0,672,672,694,520,1214,0,1,0,3,6,0,1998,3,936,216,0,105000,"Bad","Poor","TA","TA","TA","Unf","NFp","PConc","Detchd","50"
44,3842,2004,2005,174,1373,221,1594,1646,0,1646,1,2,0,2,5,1,2004,2,482,128,53,275000,"Good","Rich","Gd","Ex","Gd","Fin","Gd","PConc","Attchd","120"
70,8445,1972,2007,0,656,112,768,768,0,768,1,1,0,2,5,0,1988,2,396,58,0,133000,"Moderate","Moderate","TA","Gd","TA","Unf","NFp","CBlock","Detchd","85"
0,8780,1985,1985,0,625,208,833,833,0,833,1,1,0,3,5,0,1960.0127155347,0,0,0,0,112000,"Moderate","Moderate","TA","TA","TA","NGar","NFp","CBlock","NGar","20"
60,7740,1910,1950,0,0,622,622,741,622,1363,0,1,0,3,6,0,1966,2,528,0,0,125500,"Bad","Poor","TA","Fa","TA","Unf","NFp","CBlock","Detchd","70"
46,20544,1986,1991,123,0,791,791,1236,857,2093,0,2,1,3,7,1,1986,2,542,364,63,215000,"Good","Moderate","TA","Gd","TA","Fin","TA","CBlock","Attchd","60"
79,12420,2001,2001,0,666,278,944,944,896,1840,1,2,1,3,6,0,2001,2,622,0,45,230000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
80,9600,1950,2005,0,120,736,856,1112,556,1668,0,1,1,3,6,0,1950,1,271,0,0,140000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","50"
60,7200,1949,1950,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1956,2,420,0,0,90000,"Bad","Poor","TA","NBsmt","TA","Unf","NFp","Slab","Detchd","90"
88,10994,2005,2006,366,976,868,1844,1844,0,1844,1,2,0,2,7,1,2005,2,620,165,44,257000,"Good","Poor","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
64,13053,1923,2000,0,0,833,833,1053,795,1848,0,1,1,4,8,1,1922,2,370,0,0,207000,"Moderate","Poor","TA","TA","Gd","Unf","Gd","BrkTil","Detchd","50"
51,3635,2007,2007,130,988,398,1386,1569,0,1569,0,2,0,1,7,1,2007,3,660,143,20,175900,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","Attchd","120"
60,11340,1885,1950,0,0,777,777,1246,1044,2290,0,2,0,4,11,0,1971,2,560,0,0,122500,"Bad","Poor","TA","TA","TA","Unf","NFp","PConc","Detchd","190"
0,16545,1998,1998,198.106331535873,781,503,1284,1310,1140,2450,1,2,1,3,7,1,1998,3,1069,0,126,340000,"Good","Rich","Gd","Gd","Gd","Fin","TA","PConc","Attchd","60"
71,9204,1963,1963,0,25,247,1144,1144,0,1144,1,1,1,3,6,0,1962,1,336,0,88,124000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
0,16381,1969,1969,312,1110,734,1844,1844,0,1844,1,2,0,3,7,1,1969,2,540,0,73,223000,"Moderate","Rich","Gd","TA","Gd","RFn","TA","CBlock","Attchd","20"
90,11700,1968,1968,420,404,304,708,708,708,1416,0,2,1,3,7,1,1968,2,776,0,169,179900,"Moderate","Moderate","TA","TA","TA","RFn","TA","CBlock","Attchd","60"
53,4043,1977,1977,0,360,709,1069,1069,0,1069,0,2,0,2,4,1,1977,2,440,0,55,127500,"Moderate","Moderate","TA","Gd","TA","RFn","Fa","CBlock","Attchd","120"
37,4435,2003,2003,170,686,162,848,848,0,848,1,1,0,1,3,0,2003,2,420,140,0,136500,"Moderate","Moderate","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","120"
0,19690,1966,1966,0,0,697,697,1575,626,2201,0,2,0,4,8,1,1966,2,432,586,236,274970,"Moderate","Poor","Gd","Gd","Gd","Unf","Gd","CBlock","Attchd","80"
0,9503,1958,1983,0,457,193,1024,1344,0,1344,1,1,0,2,6,1,1970,1,484,316,28,144000,"Moderate","Poor","TA","TA","TA","Unf","TA","CBlock","Detchd","20"
80,10721,1959,1959,243,0,1252,1252,1252,0,1252,0,1,0,3,7,0,1960,2,528,0,39,142000,"Moderate","Poor","Gd","TA","Gd","Unf","NFp","CBlock","Detchd","20"
81,10944,1994,1994,448,1000,223,1223,1223,904,2127,1,2,1,3,5,2,1994,2,525,171,132,271000,"Good","Rich","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
60,10930,1945,1950,0,580,333,913,1048,510,1558,1,1,1,3,6,1,1962,1,288,0,0,140000,"Moderate","Poor","TA","TA","TA","Unf","TA","CBlock","Attchd","50"
60,7200,1940,1992,294,510,278,788,804,0,804,1,1,0,2,4,2,1940,1,240,0,0,119000,"Moderate","Poor","TA","TA","Gd","Unf","Gd","CBlock","Attchd","30"
0,12546,1981,1981,310,678,762,1440,1440,0,1440,0,2,0,3,7,1,1981,2,467,0,0,182900,"Moderate","Moderate","Gd","Gd","Gd","Fin","TA","CBlock","Attchd","20"
60,21930,2005,2005,0,0,732,732,734,1104,1838,0,2,1,4,7,1,2005,2,372,100,40,192140,"Moderate","Moderate","Gd","Gd","TA","Fin","Gd","PConc","BuiltIn","60"
0,4928,1976,1976,0,958,0,958,958,0,958,0,2,0,2,5,0,1976,2,440,0,60,143750,"Moderate","Moderate","TA","Gd","TA","RFn","NFp","CBlock","Attchd","120"
60,10800,1927,2007,0,0,656,656,968,0,968,0,2,0,4,5,0,1928,1,216,0,0,64500,"Bad","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","30"
93,10261,2000,2000,318,0,936,936,962,830,1792,1,2,1,3,8,1,2000,2,451,0,0,186500,"Moderate","Moderate","TA","Gd","TA","Fin","TA","PConc","Attchd","60"
